cluster_2	new_type	feature	cluster	type
3	Unknown	and sharing their knowledge	6	knowledge
3	Unknown	and services knowledge	6	knowledge
3	Unknown	knowledge and exposure to	6	knowledge
3	Unknown	have knowledge of library	6	knowledge
3	Unknown	have knowledge of programs	6	knowledge
3	Unknown	and customer knowledge	6	knowledge
3	Unknown	individual with knowledge	6	knowledge
3	Unknown	industry knowledge essential	6	knowledge
3	Unknown	industry knowledge of automobiles	6	knowledge
3	Unknown	and customers knowledge	6	knowledge
3	Unknown	and deep knowledge	6	knowledge
3	Unknown	and deep knowledge combined	6	knowledge
3	Unknown	increase knowledge base	6	knowledge
3	Unknown	information knowledge and ideas	6	knowledge
3	Unknown	increase knowledge base through	6	knowledge
3	Unknown	knowledge about fit color	6	knowledge
3	Unknown	knowledge about the company	6	knowledge
3	Unknown	knowledge about the technology	6	knowledge
3	Unknown	knowledge about thecompany	6	knowledge
3	Unknown	advanced knowledge of store	6	knowledge
3	Unknown	advanced knowledge of how	6	knowledge
3	Unknown	advanced knowledge of industryphysical	6	knowledge
3	Unknown	advanced knowledge of investment	6	knowledge
3	Unknown	advanced knowledge of trust	6	knowledge
3	Unknown	administrationworking knowledge of	6	knowledge
3	Unknown	administrationworking knowledge of interior	6	knowledge
3	Unknown	administrationworking knowledge	6	knowledge
3	Unknown	needs qualifications knowledge experience	6	knowledge
3	Unknown	needs qualifications knowledge	6	knowledge
3	Unknown	advanced knowledge of the	6	knowledge
3	Unknown	minimum qualifications have knowledge	6	knowledge
3	Unknown	individual with knowledge of	6	knowledge
3	Unknown	information have knowledge	6	knowledge
3	Unknown	have knowledge of state	6	knowledge
3	Unknown	and customers knowledge of	6	knowledge
3	Unknown	head office systems knowledge	6	knowledge
3	Unknown	and color thorough knowledge	6	knowledge
3	Unknown	key customers gaining knowledge	6	knowledge
3	Unknown	have strong working knowledge	6	knowledge
3	Unknown	have thorough knowledge of	6	knowledge
3	Unknown	have thorough knowledge	6	knowledge
3	Unknown	have the knowledge	6	knowledge
3	Unknown	healthcare benefit marketplace knowledge	6	knowledge
3	Unknown	have knowledge of various	6	knowledge
3	Unknown	have sound knowledge of	6	knowledge
3	Unknown	have sound knowledge	6	knowledge
3	Unknown	have strong knowledge	6	knowledge
3	Unknown	have strong knowledge of	6	knowledge
3	Unknown	have knowledge to act	6	knowledge
3	Unknown	have knowledge to	6	knowledge
3	Unknown	information knowledge and	6	knowledge
3	Unknown	information have knowledge of	6	knowledge
3	Unknown	knowledge and information management	6	knowledge
3	Unknown	knowledge and expertise to	6	knowledge
3	Unknown	knowledge and experience working	6	knowledge
3	Unknown	knowledge and experience to	6	knowledge
3	Unknown	knowledge and experience of	6	knowledge
3	Unknown	knowledge and knowledge of	6	knowledge
3	Unknown	knowledge and knowledge	6	knowledge
3	Unknown	knowledge and just the	6	knowledge
3	Unknown	knowledge of the financial	6	knowledge
3	Unknown	knowledge of the hpsm	6	knowledge
3	Unknown	knowledge and competency	6	knowledge
3	Unknown	must knowledge of compu	6	knowledge
3	Unknown	knowledge of outdoor apparel	6	knowledge
3	Unknown	knowledge of oall hotel	6	knowledge
3	Unknown	knowledge of outlook	6	knowledge
3	Unknown	knowledge of prana	6	knowledge
3	Unknown	knowledge of positioning equipment	6	knowledge
3	Unknown	must have knowledge of	6	knowledge
3	Unknown	knowledge of medicare and	6	knowledge
3	Unknown	knowledge of merchandise and	6	knowledge
3	Unknown	must knowledge	6	knowledge
3	Unknown	objectives intimate knowledge	6	knowledge
3	Unknown	and knowledge of trends	6	knowledge
3	Unknown	must possess knowledge	6	knowledge
3	Unknown	must knowledge of	6	knowledge
3	Unknown	knowledge of market	6	knowledge
3	Unknown	must possess knowledge of	6	knowledge
3	Unknown	must have sound knowledge	6	knowledge
3	Unknown	knowledge of merchandise lines	6	knowledge
3	Unknown	must have strong knowledge	6	knowledge
3	Unknown	knowledge of multiple carriers	6	knowledge
3	Unknown	knowledge of mixed materials	6	knowledge
3	Unknown	knowledge of microsoft windows	6	knowledge
3	Unknown	knowledge of microsoft publisher	6	knowledge
3	Unknown	knowledge of microsoft access	6	knowledge
3	Unknown	knowledge of positioning	6	knowledge
3	Unknown	knowledge of portal	6	knowledge
3	Unknown	knowledge by holding	6	knowledge
3	Unknown	knowledge of organization	6	knowledge
3	Unknown	knowledge of olympus	6	knowledge
3	Unknown	knowledge of operating	6	knowledge
3	Unknown	knowledge of operating cash	6	knowledge
3	Unknown	knowledge is helpful	6	knowledge
3	Unknown	knowledge modules on the	6	knowledge
3	Unknown	knowledge modules on	6	knowledge
3	Unknown	knowledge people	6	knowledge
3	Unknown	knowledge of agco	6	knowledge
3	Unknown	knowledge microsoft office	6	knowledge
3	Unknown	knowledge microsoft	6	knowledge
3	Unknown	knowledge may be gained	6	knowledge
3	Unknown	knowledge may be	6	knowledge
3	Unknown	knowledge may	6	knowledge
3	Unknown	knowledge modules	6	knowledge
3	Unknown	knowledge of agco and	6	knowledge
3	Unknown	knowledge of and engagement	6	knowledge
3	Unknown	knowledge of and comply	6	knowledge
3	Unknown	knowledge of and adhere	6	knowledge
3	Unknown	knowledge of advertising	6	knowledge
3	Unknown	knowledge of and relations	6	knowledge
3	Unknown	knowledge motivation	6	knowledge
3	Unknown	knowledge of capital	6	knowledge
3	Unknown	knowledge of mixed	6	knowledge
3	Unknown	knowledge in the designated	6	knowledge
3	Unknown	knowledge of portal treasury	6	knowledge
3	Unknown	must have knowledge	6	knowledge
3	Unknown	knowledge of oracle retail	6	knowledge
3	Unknown	knowledge of oracle	6	knowledge
3	Unknown	knowledge of organization mission	6	knowledge
3	Unknown	knowledge leadership development	6	knowledge
3	Unknown	knowledge candidate fit for	6	knowledge
3	Unknown	knowledge coaching and development	6	knowledge
3	Unknown	knowledge of osha record	6	knowledge
3	Unknown	objectives intimate knowledge of	6	knowledge
3	Unknown	of experience knowledge of	6	knowledge
3	Unknown	of experience knowledge	6	knowledge
3	Unknown	knowledge of client	6	knowledge
3	Unknown	knowledge candidate	6	knowledge
3	Unknown	knowledge of fishing and	6	knowledge
3	Unknown	knowledge by holding in	6	knowledge
3	Unknown	knowledge combined with our	6	knowledge
3	Unknown	knowledge combined with	6	knowledge
3	Unknown	knowledge combined	6	knowledge
3	Unknown	knowledge collaboration	6	knowledge
3	Unknown	knowledge coaching and	6	knowledge
3	Unknown	knowledge of liquor board	6	knowledge
3	Unknown	knowledge base of operational	6	knowledge
3	Unknown	knowledge base of gander	6	knowledge
3	Unknown	knowledge base of designers	6	knowledge
3	Unknown	knowledge competency	6	knowledge
3	Unknown	knowledge competency is	6	knowledge
3	Unknown	knowledge competency is measured	6	knowledge
3	Unknown	and arms knowledge and	6	knowledge
3	Unknown	knowledge of cms	6	knowledge
3	Unknown	knowledge of cms and	6	knowledge
3	Unknown	knowledge of apparel accessories	6	knowledge
3	Unknown	knowledge champion event execution	6	knowledge
3	Unknown	knowledge champion event	6	knowledge
3	Unknown	knowledge of other	6	knowledge
3	Unknown	knowledge of other service	6	knowledge
3	Unknown	knowledge of our business	6	knowledge
3	Unknown	knowledge of our competitors	6	knowledge
3	Unknown	knowledge of liquor and	6	knowledge
3	Unknown	knowledge of light industrial	6	knowledge
3	Unknown	knowledge of light	6	knowledge
3	Unknown	knowledge of library marketplace	6	knowledge
3	Unknown	knowledge of latest technology	6	knowledge
3	Unknown	knowledge of latest	6	knowledge
3	Unknown	knowledge of marketplace	6	knowledge
3	Unknown	knowledge of medicare	6	knowledge
3	Unknown	knowledge of library	6	knowledge
3	Unknown	knowledge of machinery	6	knowledge
3	Unknown	knowledge of machinery and	6	knowledge
3	Unknown	knowledge of pcm sales	6	knowledge
3	Unknown	knowledge of personal	6	knowledge
3	Unknown	knowledge of personal computers	6	knowledge
3	Unknown	knowledge of lands	6	knowledge
3	Unknown	knowledge of ornamentals and	6	knowledge
3	Unknown	knowledge of financial strategy	6	knowledge
3	Unknown	knowledge of financial industry	6	knowledge
3	Unknown	knowledge of financial components	6	knowledge
3	Unknown	knowledge of laboratory	6	knowledge
3	Unknown	knowledge of laboratory testing	6	knowledge
3	Unknown	knowledge of ornamentals	6	knowledge
3	Unknown	knowledge of osha	6	knowledge
3	Unknown	knowledge of outdoor footwear	6	knowledge
3	Unknown	knowledge of our mattress	6	knowledge
3	Unknown	knowledge inventory management company	6	knowledge
3	Unknown	knowledge is an	6	knowledge
3	Unknown	knowledge is an asset	6	knowledge
3	Unknown	knowledge of candidate development	6	knowledge
3	Unknown	knowledge is plus	6	knowledge
3	Unknown	knowledge and other	6	knowledge
3	Unknown	knowledge focuses	6	knowledge
3	Unknown	knowledge and skillsdesired	6	knowledge
3	Unknown	knowledge if you	6	knowledge
3	Unknown	knowledge for trainees reviews	6	knowledge
3	Unknown	knowledge for trainees	6	knowledge
3	Unknown	knowledge for questions on	6	knowledge
3	Unknown	knowledge for questions	6	knowledge
3	Unknown	knowledge focuses intensely on	6	knowledge
3	Unknown	knowledge focuses intensely	6	knowledge
3	Unknown	knowledge familiarity with and	6	knowledge
3	Unknown	knowledge of candidate	6	knowledge
3	Unknown	knowledge of analytical	6	knowledge
3	Unknown	knowledge of camping related	6	knowledge
3	Unknown	knowledge of camping equipment	6	knowledge
3	Unknown	knowledge of business models	6	knowledge
3	Unknown	knowledge consumer channel	6	knowledge
3	Unknown	knowledge consumer	6	knowledge
3	Unknown	knowledge familiarity with	6	knowledge
3	Unknown	knowledge expert for their	6	knowledge
3	Unknown	knowledge concerning regulatory compliance	6	knowledge
3	Unknown	knowledge expert for	6	knowledge
3	Unknown	knowledge if	6	knowledge
3	Unknown	knowledge if you are	6	knowledge
3	Unknown	knowledge expert and	6	knowledge
3	Unknown	knowledge is transferred	6	knowledge
3	Unknown	knowledge market conditions	6	knowledge
3	Unknown	knowledge market conditions and	6	knowledge
3	Unknown	knowledge of agent	6	knowledge
3	Unknown	knowledge and solve problems	6	knowledge
3	Unknown	knowledge and other training	6	knowledge
3	Unknown	knowledge assists	6	knowledge
3	Unknown	knowledge and proficiency of	6	knowledge
3	Unknown	knowledge and proficiency	6	knowledge
3	Unknown	knowledge assists team members	6	knowledge
3	Unknown	knowledge and relationships	6	knowledge
3	Unknown	knowledge as needed	6	knowledge
3	Unknown	knowledge and sales techniques	6	knowledge
3	Unknown	knowledge as needed oversee	6	knowledge
3	Unknown	and attributes solid knowledge	6	knowledge
3	Unknown	knowledge base by creating	6	knowledge
3	Unknown	knowledge and solve	6	knowledge
3	Unknown	knowledge assists team	6	knowledge
3	Unknown	knowledge market	6	knowledge
3	Unknown	knowledge base by	6	knowledge
3	Unknown	knowledge is involved	6	knowledge
3	Unknown	knowledge and relationships necessary	6	knowledge
3	Unknown	knowledge is involved takes	6	knowledge
3	Unknown	knowledge of all vehicles	6	knowledge
3	Unknown	knowledge of all steps	6	knowledge
3	Unknown	knowledge of all parts	6	knowledge
3	Unknown	knowledge of all company	6	knowledge
3	Unknown	knowledge of all aspects	6	knowledge
3	Unknown	knowledge of agent contracts	6	knowledge
3	Unknown	knowledge in any or	6	knowledge
3	Unknown	knowledge in sales and	6	knowledge
3	Unknown	knowledge in sales	6	knowledge
3	Unknown	knowledge of back	6	knowledge
3	Unknown	knowledge of bank operations	6	knowledge
3	Unknown	knowledge of banking and	6	knowledge
3	Unknown	knowledge of correct	6	knowledge
3	Unknown	knowledge of commercial	6	knowledge
3	Unknown	knowledge of contact centre	6	knowledge
3	Unknown	knowledge knowledge of apple	6	knowledge
3	Unknown	knowledge of company operations	6	knowledge
3	Unknown	knowledge leadership	6	knowledge
3	Unknown	knowledge isi or	6	knowledge
3	Unknown	knowledge isi or guest	6	knowledge
3	Unknown	knowledge key	6	knowledge
3	Unknown	knowledge key accountabilities	6	knowledge
3	Unknown	knowledge of currency	6	knowledge
3	Unknown	knowledge isi	6	knowledge
3	Unknown	knowledge is plus knowledge	6	knowledge
3	Unknown	knowledge microsoft office knowledge	6	knowledge
3	Unknown	knowledge of accounting and	6	knowledge
3	Unknown	knowledge of 401 403	6	knowledge
3	Unknown	knowledge of 401	6	knowledge
3	Unknown	knowledge must have valid	6	knowledge
3	Unknown	knowledge must have	6	knowledge
3	Unknown	knowledge motivation experience these	6	knowledge
3	Unknown	knowledge motivation experience	6	knowledge
3	Unknown	knowledge of accounting principles	6	knowledge
3	Unknown	knowledge of analytical tools	6	knowledge
3	Unknown	knowledge in their designated	6	knowledge
3	Unknown	knowledge of back stock	6	knowledge
3	Unknown	knowledge familiarity	6	knowledge
3	Unknown	knowledge of commercial financial	6	knowledge
3	Unknown	knowledge in produce	6	knowledge
3	Unknown	knowledge in order to	6	knowledge
3	Unknown	knowledge in order	6	knowledge
3	Unknown	knowledge in hyperion reports	6	knowledge
3	Unknown	knowledge in hyperion	6	knowledge
3	Unknown	knowledge in produce departments	6	knowledge
3	Unknown	knowledge is transferred into	6	knowledge
3	Unknown	knowledge of argus	6	knowledge
3	Unknown	knowledge of correct maintenance	6	knowledge
3	Unknown	knowledge of credit	6	knowledge
3	Unknown	knowledge of credit policies	6	knowledge
3	Unknown	knowledge of consumer	6	knowledge
3	Unknown	knowledge of consumer loan	6	knowledge
3	Unknown	knowledge of contact	6	knowledge
3	Unknown	knowledge of desktop	6	knowledge
3	Unknown	knowledge of data structure	6	knowledge
3	Unknown	knowledge of data center	6	knowledge
3	Unknown	knowledge of dash management	6	knowledge
3	Unknown	knowledge of dash	6	knowledge
3	Unknown	knowledge of cycling to	6	knowledge
3	Unknown	knowledge of cycling and	6	knowledge
3	Unknown	knowledge of currency counter	6	knowledge
3	Unknown	knowledge of argus financial	6	knowledge
3	Unknown	knowledge of automobiles	6	knowledge
3	Unknown	knowledge of automobiles automobile	6	knowledge
3	Unknown	knowledge champion	6	knowledge
3	Unknown	knowledge candidate fit	6	knowledge
3	Unknown	knowledge of the industry	6	knowledge
3	Unknown	working knowledge of excel	6	knowledge
3	Unknown	training knowledge to the	6	knowledge
3	Unknown	pos environment knowledge of	6	knowledge
3	Unknown	plus knowledge of edi	6	knowledge
3	Unknown	plus good knowledge	6	knowledge
3	Unknown	plus knowledge of and	6	knowledge
3	Unknown	training building industry knowledge	6	knowledge
3	Unknown	plus good knowledge of	6	knowledge
3	Unknown	pos environment knowledge	6	knowledge
3	Unknown	organization knowledge and passion	6	knowledge
3	Unknown	working knowledge of computerized	6	knowledge
3	Unknown	working knowledge of dash	6	knowledge
3	Unknown	working knowledge of data	6	knowledge
3	Unknown	utilizing knowledge of sales	6	knowledge
3	Unknown	knowledge of the market	6	knowledge
3	Unknown	utilizing knowledge of	6	knowledge
3	Unknown	warehouse manufacturing company knowledge	6	knowledge
3	Unknown	very good knowledge of	6	knowledge
3	Unknown	very good knowledge	6	knowledge
3	Unknown	value proposition additional knowledge	6	knowledge
3	Unknown	vmware strongly preferred knowledge	6	knowledge
3	Unknown	strong knowledge of fitness	6	knowledge
3	Unknown	suite software strong knowledge	6	knowledge
3	Unknown	knowledge leadership development and	6	knowledge
3	Unknown	knowledge of digital information	6	knowledge
3	Unknown	knowledge or experience software	6	knowledge
3	Unknown	knowledge or experience in	6	knowledge
3	Unknown	plus knowledge of pc	6	knowledge
3	Unknown	plan knowledge	6	knowledge
3	Unknown	pops system knowledge	6	knowledge
